Identifier,Title
ff11284d-07b6-4800-b7e8-907e59bc5696,"Geodatenmodell ""ZoneDiPianificazione_MN03_V1"""
7bf0f579-a8f1-4d08-8420-36a060b8f729,"Geodatenmodell ""Steinbockkolonien_Codelisten_V1"""
dadb941c-82be-4453-988e-ccb14ba09577,"Geodatenmodell ""LWB_Bewirtschaftungseinheiten_V3_0"""
9ed73ad3-18e2-441c-8530-5b9e79927d25,"Geodatenmodell ""Fliessgewaessertypisierung_V1_1"""
41423fc9-d7ed-4190-bb6d-bc79717b7747,"Geodatenmodell ""Amphibien_Wanderobjekte_LV03_V1_1"""
900c5603-caad-4791-8f5a-b69276814f74,"Geodatenmodell ""eGRISDM11"""
72fa2b04-94c3-4cef-a923-95c94a59384a,"Geodatenmodell ""LBK_Haupt_uebrigeStrassen_Codelisten_V1_1"""
277bf05e-8cde-46ae-9ea4-7d3d61ff8c07,Pollutions aquatiques constatées par les gardes-faune
5d949a43-f915-4d13-9496-e99a4a6fcd7f,Plan de la Ville de Fribourg de 1880 (BCU)
fdaf588a-c907-4a7c-bcd5-ec6a3ac947f8,"Geodatenmodell ""DBGZ_NADUF_LV03_V1_1"""
e663692b-731a-49de-8058-2aab333689c0,geodienste.ch WMS Stromversorgungssicherheit: Netzgebiete
c2a4916b-dd13-4377-ac81-121d751c8b30,"Geodatenmodell ""InstallationsTransportCables_MN95_V1_2"""
e3bd0f69-e0b1-4dbb-b923-c8e1df8b810c,"Geodatenmodell ""LWF_FORSCHUNGSPROGRAMM_LV03_V1"""
622fe9d8-12c8-4d0a-9b6d-4b2aa6dc34e2,"Geodatenmodell ""Landwirtschaftliche_Zonengrenzen_Kataloge_V1_2"""
588827ad-023f-482c-97be-3185d069ee76,"Geodatenmodell ""NoisePollutionRegisterForMilitaryShootingRanges_V1_1"""
a02205bf-c14f-4c0d-9fb4-cfaf700b1525,"Geodatenmodell ""Jagdbanngebiete_Codelisten_V2"""
ee6d7d4b-83a0-4b52-8bdd-7e07c1496b29,"Geodatenmodell ""swissTLM3D_ili2_LV95_V1_9"""
7900941f-c143-4fd4-847b-092ee55ee86f,"Geodatenmodell ""LookUpNonVectorData_Geophysics_V1"""
9b6a4bd9-dc46-4bd1-8df3-3152a3e76d7a,"Geodatenmodell ""AntennaLocation_LV95_V1"""
a546c0f8-9abd-4fb7-ad14-a50b0779a5d8,Oeuvres d’art
606510b9-295d-479c-8501-ab07aa771ceb,Plan de la Ville de Fribourg de 1981 (BCU)
3430e714-f323-4036-9df9-40765192fa9c,Orthofoto 1990 März
8bdd5acf-db92-4dc3-8481-67869975873b,Oberflächenmodell 2013
809e110f-0eec-403f-bb7c-ca5384686488,Strassenschlüssel Gemeinde Köniz
b4b4b8bd-8657-4c78-875e-dc8129ac068d,Qualitätssicherung Immissionsmessungen
12aa7fbb-63b7-4cf4-baa4-f7b08e4b3f82,Gebäudeinformationen Gemeinde Köniz
3dd6033a-fc59-450e-b7d1-c581f7d66a16,"Geodatenmodell ""LBK_Haupt_uebrigeStrassen_V1_2"""
a0e732a3-a622-4c8f-a161-645a20a4f357,Plan de la Ville de Fribourg de 1967 (BCU)
ce770e2b-7750-4d26-a9cc-5c2989f6b555,Parcellaire 1998
7b5eb087-c4a7-4c26-95d6-1d73724a2b6b,Écorçage/Frayure
7ef95b11-3180-424c-94e3-91e3fa540cc0,3D Gebäude Gemeinde Köniz
4f18790a-06b5-486c-9cd7-1facd72871d6,Aerosolpartikel nördlich und südlich des San Bernardinos
dcfaed64-1457-4035-a59f-90efb6014a05,"Geodatenmodell ""NoisePollutionRegisterForRailwayInfrastructure_Codelisten_V1_1"""
c097d77b-173d-494a-8ed4-153b7cdd41ad,RDP Zonenplan Grosswangen
A5EF7640-EA61-4A54-8DCA-F066C75E8271,Arrondissements d'inspection des services de défense contre l'incendie et de secours (SIS)
df388018-b68b-4df5-8499-b0a750a905b6,RDP Leitungskataster Wasserversorgung Sigigen
568f413d-80bb-4a88-a8e7-2a259ef12a6e,"Geodatenmodell ""ERKAS_Betriebe_Kataster_V2_0"""
9957bc48-7013-40d4-b721-1f1e16c2a99b,Perimeter Wasserversorgung Meierskappel Areal A. Tschümperlin AG
c6b2ea9e-8cc6-48e5-bd21-7de4cbb3d0cb,Photo aérienne ImageONE 2006
849efe6a-3385-46bb-ac4d-10d6925f7cde,Plan de la Ville de Fribourg de 1906 (BCU)
95402ab7-9a40-452e-90fd-dd8e082ba4f9,Pflegeflächen nach Zuständigkeit Gemeinde Köniz
dc7bbd14-add2-48e8-8e75-6b3e36b783e2,Ecomorphologie des cours d'eau (SI-Eaux)
cf20cc71-3482-4029-aa0a-453d62874670,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Zunzgen)
c91c898d-9e46-4320-ab2a-603be39d33a0,Kantonale Standorte für Wahl- und Abstimmungsplakate
12f39fd3-a46c-447b-9daa-db16dbd0830a,"AT303 - Distances des constructions par rapport au cours d'eau et étendue d'eau, à la zone viticole et aux terrains en nature de vigne"
6b1f9619-56aa-4f9f-8dc1-f47f3b8445a3,Bepflanzungen
18fb10fe-0066-4fde-a59d-bacd7b027502,Ozonmessungen Arosa
122e9dac-e313-4c30-b06d-d465a2d4aad4,GNSS vereinfachte Abdeckung
7aead78b-37c2-4565-8ca7-e90f9397256f,"Totalisatoren-Niederschlag in den Einzugsgebieten Maggia/Blenio, 1965-aktuell"
f0cd1501-76a9-41c6-826e-0977fc3a02eb,Ecoles primaires alémaniques de la Ville de Fribourg
5980b6a0-5c63-4050-81e4-fa8d842abc3c,Gemeindegrün Pflegeflächen Gemeinde Köniz
9aa67acf-f524-4fd8-92e6-7992d327d4da,RDP Bebauungspläne Horw Halten Oberrüti
d1251371-34c4-412a-9093-7c85a7a3f0b2,Plan de la Ville de Fribourg de 1881 (BCU)
00aa9a7e-dfe2-4a8c-93aa-e4d1f7a18417,"Modelldokumentation ""swissTLM3D 1.5"""
7bb17478-cc15-477f-a909-b71e7e7d0fbc,"Geodatenmodell ""SanierungWasserkraft_Codelisten_V1_1"""
786AD0FE-0D26-4C56-B8AD-FBFDD3424CB9,Inventaire des prairies et pâturages secs d'importance régionale et locale
2bd7d4f2-d110-4fb9-a3e1-f04c75d73541,"Geodatenmodell ""Richtplaene_V1"""
88e5e44c-06d2-440d-bd91-0f14ae786a92,Système d’information pour les cartes de danger
49ffb52d-7cd6-4fa7-855b-d7f77d137e9e,RIMINI (FR)
d1c150bb-2570-439f-bf19-bb0e09a527b5,RDP Zonenplan Hergiswil (LU)
8bcdaa51-7347-4b22-b306-26fd6926d95a,Plan de la Ville de Fribourg de 1975 (BCU)
39b1a78b-a4e5-4ea8-bd2d-1a87c9ab5d5a,Zones de préavis pour la forêt
edb97c2f-bdba-4297-b14a-9b41959262f9,Massnahmneplan Lufthygiene Vaz/Obervaz
e315387c-5178-44cb-bdf1-76291a1c926b,Leitungskataster (Gemeinde Diepflingen)
6c42fb68-b389-4281-826d-00b68d84e630,"Geodatenmodell ""MainRoads_LV95_V1_1"""
1fb2f5b2-0179-4b25-bc2d-d4f32a4e1527,Tronçons en test
548e62a1-0ce1-48b2-9526-62141e078005,Terrasses en Ville de Fribourg
54ec4c7d-175a-4fa9-ba56-6f75897e9094,SBAS-Auswertung von SAR SENTINEL-1 Daten im Zeitraum 2015-2019 im Orbit 139
5cb2c6eb-abbb-4586-a8cc-cf941fa488b7,Wasserversorgung nach Druckzone Gemeinde Köniz
eeeb68c2-68b5-4a50-ad86-1db7be070802,Plan de la Ville de Fribourg de 1979 (BCU)
e669ea71-c718-4cb0-9f1c-5f36480545be,Cycle d'orientation alémanique
1b25b337-74a8-446c-8d28-0225f6bdd6a6,Leitungskataster (Gemeinde Wenslingen)
2cf8f024-c888-458c-a025-04c98702c785,swissTLMRegio (FR)
acb063db-310d-46e9-b077-4b6a70869ddb,Plan de la Ville de Fribourg de 1941 (BCU)
b728916a-93b7-40e6-86fa-43a7a57126d1,Pente chaussée: Pente longitudinale de la chaussée
e7da8291-47cd-4b6a-999d-46ef6ef2bd47,Digitales Orthophoto 2011
aed95e5d-90aa-44ad-b7d9-2341f9510c8f,RDP Leitungskataster Wasser Uffikerberg
d84d5de3-d755-4c9a-8b5f-364a9e7e5c41,"Geodatenmodell ""SanierungWasserkraft_LV95_V1_1"""
2558c396-edb0-406b-8993-09efc412ecea,Hydrantenplan Gemeinde Köniz
ade44317-7eb6-4848-840a-9d9900297e0d,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Thürnen)
4718be2f-60db-403f-bcfe-5a632981ba22,Plan de la Ville de Fribourg de 1979 (BCU)
956761b3-a363-4201-a8a6-a182e068ac50,Biodiversitätsförderflächen
ef8a3f88-146d-4681-be9e-9241ecb0af9c,"Geodatenmodell ""Planungszonen_LV03_V1"""
dc73d58e-9310-46bd-b8de-f4845b6c1578,"Modelldokumentation ""Amtliches Verzeichnis der Strassen, Amtliches Verzeichnis der Gebäudeadressen"" - V2.1"
126e5b38-2b0d-4365-afcb-0079767841a8,"Geodatenmodell ""NonVectorData_HyGeo100_V1"""
4d67cfb4-732b-4ec6-8a4e-84de7a272b15,Rayonnement solaire total annuel calculé à partir du modèle de surface laser 2010
beee0a29-d69f-4e26-9160-72da481a0ad2,"Geodatenmodell ""Grundwasservorkommen_LV95_V1"""
135f9475-ba36-4b4c-a7a2-2309fc470898,RDP Leitungskataster Abwasser Hergiswil (LU)
6ec4a523-e1fb-4c21-8c66-5959527d16e4,"Geodatenmodell ""LFI_Feldaufnahmejahr_V1_1"""
e39514a0-0952-44d8-a965-2b4d18278afb,Suivi des mouvements de déchets
67f0fa1d-fae6-441d-b254-a8d67bf53343,"Geodatenmodell ""Amphibien_Laichgebiete_LV95_V1_1"""
2aa26f7a-2d66-4e4b-9899-67258012388e,Grundwassermessnetz
47124897-5766-42b5-922f-6372baf72b92,"Geodatenmodell ""Biodiversitaetsfoerderflaechen_Qualitaetsstufe_II_und_Vernetzung_V1_4"""
c2dc77f2-3363-47f9-85cc-7af49f08ab18,Limites communales généralisées historiques (FR)
ff51f230-cfba-45c1-adab-8fe474fb68ac,25 Jahre Luftreinhaltung Graubünden
e5b21a73-1a5d-46c6-bfba-e8c66b457efd,Invasive Neophyten
168826fb-a1b4-4646-9020-3e330c261e19,"Geodatenmodell ""NoisePollutionRegisterForRailwayInfrastructure_LV03_V1_2"""
d4917a87-3d5e-4e19-909c-8a5fc54067c9,Perimeter Wasserversorgung Sursee (Teil in Oberkirch)
7f7ab8d7-3833-42d3-8e8c-e7cbb9793933,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Känerkinden)
cffd1866-14dd-43ec-9e71-0d57fe71eea4,Plan de la Ville de Fribourg de 1983 (BCU)
8644df56-824f-4486-bada-9ae764f99933,RDP Leitungskataster Wasser Werthenstein Kloster
1390288d-cbc8-4321-be91-98638988c70c,"Geodatenmodell ""StatisticsOfHydropowerPlants_WASTA_V2_2"""
d40d5713-01c5-4b05-8299-5e9ba52cf38a,Luftmessstationen und Jahresmittelwerte
7b74cf89-4204-4fc1-aa83-b33b6ca7214e,"Geodatenmodell ""DistancesParRapportALaForet_V1_2"""
31b207e9-9e14-45c7-ad10-fd42d9d074f9,Points de rencontre avec les services de secours en cas d'accident en forêt
9903f4a6-d1f1-4a65-a018-67c6a7c65377,RDP Leitungskataster Wasser Weggis
65f49c6a-d0a5-441c-ac05-78ad10966275,"Donnée GELAN ""Prosol"""
a5e3d4e9-642c-4184-818b-0d04270ce5fb,"Geodatenmodell ""Zones_reservees_MN03_V1"""
08d41e24-c726-4132-a4f0-6b61af56a5c1,Tronçons des routes cantonales fermées l'hiver
1cf49259-182e-461a-a7ce-6b036770cf14,Signalisation: supports de signalisation
41a9fda7-731f-412b-afcf-f315935dd350,"Geodatenmodell ""ReseauFerre_MN95_V1_3"""
c8b4736e-7a0a-49b6-9b57-31ee8fac3825,Gemeinde Gurbrü - Nutzungsplanung
741bd88a-2686-43cf-8242-b3c282b69bc4,Statische Waldgrenzen (Gemeinde Sissach)
68a90376-93c7-48fc-a6b1-49dd74aafc33,3D Planungen
b0f897b6-53dd-48d7-8397-37bf60cf1efa,Buswarteunterstände
4e013f91-c5c1-4633-a4f4-5f3679f8c57d,"Geodatenmodell ""ExceptionalLoadsRoute_LV95_V1"""
a04e2122-59f1-4300-8f57-6ec0a5595f79,"Geodatenmodell ""Perimeter_Terrassenreben_LV95_V1_3"""
3577b302-03db-47f1-9b67-7c6ea5864c8b,"Geodatenmodell ""EZGG_LV95_V1"""
5e66e69a-f911-4257-bd92-af4b8135cd6b,Statische Waldgrenzen (Gemeinde Grellingen)
570d29bf-0359-4405-a0d7-ca6e02424d5d,Statische Waldgrenzen (Gemeinde Bretzwil)
5324b1b5-08c3-4a34-b8f8-5a4154526abc,"Geodatenmodell ""LWB_Rebbaukataster_V2_0"""
70a838e1-1af9-41ae-a5c8-adc79e36c2f4,"Geodatenmodell ""LFI_Waldgesellschaft_V1_1"""
05430ab6-9cc7-4aeb-9058-c7dc06a5064f,"Kanton ZG, Kontaktinformationen Leitungen"
a1ffb000-01b2-4a13-bc83-53fd04de1ba1,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Brislach)
d2924eec-45a9-44ab-bb14-2f92055d5b77,Strassenlärm Datenbank Kt. Graubünden
1c716ea1-0709-4d44-9bfe-910a14ad60ee,Statische Waldgrenzen (Gemeinde Buckten)
36c8bd16-43b0-43ee-83a0-7ea08784e22e,"Modelldokumentation ""Kernkraftwerke"""
f89e53cd-85dc-4058-a9ca-fe3fa401a717,RDP Leitungskataster Wasserversorgung Sulz
f4aabaac-910e-45e9-8262-1f6f72920b99,"Geodatenmodell ""kt_Amphibien_Wanderobjekte_V1_1"""
6c0da14d-439c-4f81-849b-41bb6fac2db5,"Geodatenmodell ""Landwirtschaftliche_Zonengrenzen_V1_2"""
3475891d-0988-40f9-9dae-795d38b1b68c,Amtliche Vermessung - Informationsebene Einzelobjekte
4f1011cc-5943-45d1-b679-0f1153bd62a4,Asiatische Tigermücke
512aff2d-4825-4046-a2d6-3386534fb829,Perimeter Wasserversorgung Institut Baldegg
654641f7-42eb-4407-87d4-2c64e72b84e6,Amtliche Vermessung - Informationsebene Hoheitsgrenzen
b824858f-b24a-4842-9d79-a63b9db3c4ff,Cadastre des agents énergétiques
68d16551-6a97-45c0-bdde-9274c705f736,Messstellen Oberflächengewässer Hydrometrie - Temperatur-Messnetz
60727341-a706-4f04-9bf4-876af9b5a478,"Modelldokumentation ""Grundwasservorkommen"""
2f60aa94-9477-41b2-9abf-3e1934791d76,Lufthygienische Untersuchungen im Kt. Graubünden
38f2d849-1c47-4d6d-b9c0-54d3b0eb27f7,Orthophoto HD Ville de Fribourg – 2022
4c2e06b4-3815-4e9c-8f96-be6f37320435,Monitoring des forêts protectrices
b8060f48-6790-4406-83f2-1b51ed7a2e24,Zustand Abwasserleitungen Emmen
d1269bff-95ac-470e-bba1-521485964e02,"Geodatenmodell ""Landwirtschaftliche_Infrastrukturanlagen_V1_0"""
563e272b-3ed7-42d3-9703-1b75df560b19,"Geodatenmodell ""LineeDiDistanzaDallaForesta_V1_2"""
05f4d02f-dc9c-4078-98f1-8bee63d1fc1e,"Geodatenmodell ""swissTLM3D_ili2_V2_2"""
00fcbcd7-31a0-43ba-9ecb-4ddb385f5b6c,"Geodatenmodell ""ExceptionalLoadsCatalogues_V1"""
ab17e837-e8b4-4f5f-9fd8-d913c4e40b8f,"Geodatenmodell ""LBK_Haupt_uebrigeStrassen_LV03_V1_1"""
04db90fe-2757-4359-ac43-747f8a3c0f72,Kommunaler Nutzungsplan (Gemeinde Bennwil)
98b9da40-d649-4f64-bda1-58aefacf35d5,Baulinien kommunal (kommunale Nutzungsplanung) (Gemeinde Lauwil)
cf7b82a0-a635-409b-beb4-4c2312009a7c,"Geodatenmodell ""swissTLM3D_ili2_V2_0"""
da04a1a1-3df5-43b0-8b50-02b0e8d3df8e,Immissionsmessungen Davos
96fb5f36-847e-4538-b6e1-e046d07fe42c,"Modelldokumentation ""Lärmbelastungskataster für Eisenbahnanlagen"" - V1.1"
633cd9f1-93e1-4bf3-a5ec-fc9777b5b93c,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Sissach)
09b71cd5-001f-43c5-b119-6533850ddec8,"Geodatenmodell ""NoisePollutionRegisterForRailwayInfrastructure_Codelisten_V1_3"""
2dd41ffc-801f-4893-9230-11ccf6317ab0,Carte A. Stryienski 1:25'000
831ee07f-e680-4234-8608-b3b41971e97c,Amphibienlaichgebiete und Amphibienfördergebiete
9d9aacd4-9956-4a2f-9963-121761c180c3,Plan d'ensemble 1990 et 2010
c074fe66-00a3-4597-af73-020846a53bf6,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Reigoldswil)
4ae01cab-b0bb-4c1a-85bb-e3a68b0e6e87,EMS et hôpitaux de la Ville de Fribourg (ORCOC)
54abc85b-35c6-44c0-a277-c8ff6d7169cf,"Geodatenmodell ""InstallationsTransportCables_MN03_V1_2"""
4db551e8-5fea-4b80-b1d2-7669353bd849,"Geodatenmodell ""ArretsTP_V2_0"""
0962ddb4-b795-42fd-a02b-2c9ae99c5afb,RDP Leitungskataster Fernwärme Malters Gemeinde
d67244e3-bd03-46ca-92b7-863d0e95a3bb,NO2-Belastung im Bündner Rheintal
11a521bd-d3ea-4f3e-b777-347c71e050b6,Kataster der belasteten Standorte
2915133d-21eb-44b5-a325-77ef31b16e39,Bebauungspläne (Gemeinde Bettingen)
60c410c8-7f78-4200-8ba4-81be27fa6c68,geodienste.ch WMS Planung der Revitalisierung von Seeufern
9976c2ba-c475-4be3-b42b-50f987cc6d53,Photos aériennes 1974 NB
0af23aae-affe-4348-9d50-8c576c8b78d8,"Geodatenmodell ""EZGG_V1_1"""
4e06a10f-9280-4a6a-bfc9-75a04c549d4e,Sinistres liés à la grêle de juillet 2009
63de07a2-bfa4-4899-a445-983a5d73d72b,Cabanes forestières
a26828cc-e88f-4705-a8e0-4a5c3da152ed,"Geodatenmodell ""RevitalisierungGewaesser_V1"""
67089ccd-c9a4-43ba-8257-4bf07f8a7181,Secteurs du plan sectoriel pour l’exploitation des matériaux
ea40f5b7-a11d-4286-ad2b-331276476709,"Geodatenmodell ""GIS_SwissNationalBoundary"""
070969ca-60d5-4ef2-a12b-5982eef40cd8,"Geodatenmodell ""Zones_reservees_V1_1"""
8f81098f-a9ee-4514-b8a1-3b08101cab70,Surveillance de la qualité des lacs : points de prélèvements
36458030-00e9-4297-98e2-1cea363cce02,"Geodatenmodell ""swissTLM3D_ili1_LV03_V1_8"""
1b87dd9e-0db9-4114-aaaa-b4b1a9a5fb36,Reklameordnung Gemeinde Köniz
10bae2a3-adf8-4c98-8478-77fa980fa5d6,RDP Leitungskataster Wasser Menznau-Menzberg
5f83910c-0e28-4664-ac87-e29ee938c6b5,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Thürnen)
26eeadde-150c-4890-89fa-e05e13e75712,Haltestellenkanten Bushaltestellen
d5ab58d7-42d8-4b67-88ec-ac03b600bd56,Hydrogeologische Objekte
853613af-7c94-492d-9cec-c59af0815a0a,"Geodatenmodell ""WZVV_LV95_V1_2"""
09e40938-2ae7-43bf-bbb9-e3b23f226e6d,RDP Leitungskataster Abwasser Buttisholz
805beafd-bf04-4726-884d-2f8a3cce717a,Veloparkierungsanlagen Emmen
d95652c9-70ec-4bd1-bd8c-945019bf0c01,Infrastructure d'eau potable - Installations de mesure
474458d3-a8ac-495a-a926-4f0591637ea3,Bâtiments
aea38c4c-5f45-4089-9301-8a7c6963705a,RDP Leitungskataster Wasser Eschenbach
ae24a892-3e5b-448c-8a32-691c87e4dd35,Plans de ville
09bf4f9c-0015-4d9b-9107-93b0b593eb09,"Geodatenmodell ""swissTLM3D_ili1_LV95_V1_6"""
808f322d-aac1-4fbd-8c53-539acab1bbf4,RDP Zonenplan Hasle
fb8552b7-c7af-4d6a-876e-76cf31d58300,RDP Baulinien Ballwil
95f4a9ef-eae4-4851-b10e-88a4e5a63b0a,RDP Bebauungspläne Meggen Huob
038d0820-c85f-4320-a628-f7bdc62005bb,RDP Leitungskataster Fernwärme Werthenstein/Schachen
00f01213-9abf-4c62-9295-6a02501c48fe,"Geodatenmodell ""KbS_Basis_V1_4"""
9c8952da-4258-4774-9660-265aa6152050,Archäologischer Zonenplan
56aae41b-4b1c-459f-8aa8-b10f0f76979b,"Geodatenmodell ""GeologyModelLookUp_V2_1"""
ceaeea55-83e5-492b-9b21-f70c28508c1f,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Tenniken)
e4b1115f-1d75-42a4-8765-34349e0040a9,Plan de la Ville de Fribourg de 1940 (BCU)
9c7f4c90-7ea5-4047-9865-4428329f35a4,"Geodatenmodell ""CadastreOfObstacleLimitationSurfaces_V1"""
06b6bf13-a516-4b0e-9130-7a9768c21e04,Lärmempfindlichkeitsstufen (in Nutzungszonen) (Gemeinde Rümlingen)
e65aaabc-60a3-42f4-a770-72fd927e9029,"Geodatenmodell ""Wildruhezonen_LV03_V1_1"""
07c7011d-cb39-4d95-9786-333502e111b8,RDP Leitungskataster Wasser Malters Ennigen
92ffb4aa-4fd9-43e2-bc5b-9f59ffb87354,Schadenereignisse Boden/Gewässer
4a8f6864-1bc2-47df-9ea4-5616589cf233,Niederschlagssumme
3a9c129f-e167-4480-9a01-c09c5343f8f2,"Geodatenmodell ""NonVectorData_Geophysics_V1"""
b7ec84ac-3e34-48fe-85eb-ecf5e81de26c,geodienste.ch WMS Statische Waldgrenzen
711c9e7a-af96-42af-a216-ec84957198bf,Anciennes photographies aériennes (périmètres Brig-Glis et Conches) n/b
c0845d1e-6910-4935-87e1-8c13500e2e4c,Landesgrenze der Schweiz (TG)
657ddf21-7587-4142-8f4d-3f434d3a8d7e,"Geodatenmodell ""CAPLCH1MN03I"""
82dc6f63-bf5c-43b7-8936-13b26a99d343,"Geodatenmodell ""UNESCO_WNE_LV95_V1_1"""
cba686d4-8ef6-4339-87e1-a8efc64b3bf2,"Geodatenmodell ""Auengebiete_LV03_V1_1"""
74ec9a3d-2a39-4758-97c0-e702b11400a7,"Geodatenmodell ""ArretsTP_Catalogue_V1_3"""
80eca09c-8324-4383-a983-acd1c0c2b1f9,"Geodatenmodell ""Luftbelastungskarten_LV03_V1"""
4eb0a639-6131-4373-8ad1-8e9f1be6d281,RDP Baulinien Gisikon
6e184dfe-4944-4589-8011-c9462f086d40,Statische Waldgrenzen (Gemeinde Wahlen)
4de3948d-36b9-413d-9f7a-7075df0e094d,"Secteurs ""Vente aux étrangers"""
3b42c649-3955-406f-82f2-8c14e87b3ced,"Geodatenmodell ""OfficialIndexOfStreets_V2_1"""
10a410f1-02c4-46be-aae2-50365bb29262,"Geodatenmodell ""PlansDirecteurs_V1"""
382ad12a-599e-4592-8711-a2f7a718bf92,"Geodatenmodell ""LookUpNonVectorData_Geology_V1"""
a17ac286-ef66-40f6-a615-34b1dad93669,"Geodatenmodell ""ERKAS_Bahnen_LV95_V1_1"""
2b44fdbc-99c7-4260-b863-7ea222174caa,RDP Baulinien Root
f5998fae-e9c8-4a26-886a-cb7f06ebce09,"Geodatenmodell ""Fliessgewaessertypisierung_LV95_V1"""
c1fa7457-9ff1-4263-b4fb-364bb2da2ac8,Altimétrie du modèle MOPplusFR
c61d87dd-a638-4f85-b244-d46ca39acd01,"Geodatenmodell ""Revitalisierung_Fliessgewaesser_V1_2"""
92ef681c-a1b1-4a49-bf83-75c7d712ce23,"Modelldokumentation ""Kantonale Erhebungen Gewässerzustand: Standorte der Messstationen"""
25fa7f0b-c4ca-4716-b6c9-f871982e7e98,RDP Leitungskataster Wasserversorgungsgenossenschaft Neudorf
092dec51-9d0d-4714-917f-1c17b7bea285,"Geodatenmodell ""ErgebnisseBodenbelastung_Punktdaten_LV95_V1"""
e7404e99-97ea-4a48-934b-bb27634094b3,"Modelldokumentation ""Bundesinventar der Wasser- und Zugvogelreservate von internationaler und nationaler Bedeutung Identifikator 171.1"""
656613e7-2e34-4626-b14e-ad123e6fbdfd,"Geodatenmodell ""Naturereigniskataster_MGDM_LV95_V1"""
a204deff-7738-48b8-be7d-6773b6f1a558,Carte géotechnique (FR)
1cd6d552-6b17-40af-adab-5fef81fd950e,RDP Leitungskataster Wasser Escholzmatt/Marbach Eischachen
1f0bd44e-6d9a-493e-9fbc-0453dcf5cf95,Carte Dufour (VS)
fefc6fc5-7120-4837-9d8b-321a9ea8effa,Essences forestières - Arborizer
e4102a06-7259-4794-be62-b100e816bc2b,Statische Waldgrenzen (Gemeinde Rünenberg)
7c512ebf-b4fe-4cc0-9c71-b5cfe4fb1c83,Zones d’interdiction du SEn pour les sondes géothermiques verticales
8e717dc5-409a-4961-85ab-b7ae23020477,Photos aériennes 1986 NB
b49e7236-3b9f-4396-978c-a5fd62060644,MNS-MO modèle numérique de surface de la mensuration officielle (VS)
9c283480-0cc8-46a6-9d3e-93999876d3af,Klärschlamm - Entsorgungsplan Graubünden
1adedd3c-baf3-4506-bea3-8f0ca996bc17,RDP Leitungskataster Wasser Malters/Werthenstein Schachen
74c77942-8683-4e9d-81a6-1a8287e70631,"Modelldokumentation ""Kläranlagendatenbank (ARA-DB), ID 134.5; Regionale Entwässerungsplanung REP, ID 128.1"" - V1.2"
c3a72a2c-1fe5-4110-a970-8ff8f52a1593,"Geodatenmodell ""CadastreOfObstacleLimitationSurfaces_V2"""
0ad1805a-3dce-40fb-af5d-696777baccbe,"Modelldokumentation ""Hoch- und Tieflagen"""
4a397d7c-b179-4bf3-afba-cc5bebfb63f5,Surfaces agricoles cultivées: Périmètre Vignobles en terrasses
A2FBC2F2-325E-416B-94E8-17CFB6BB3A8F,PGEE_Plan d'action
2f32761e-05ac-48a1-b59b-91160285f3ce,"Geodatenmodell ""Hanglagen_V1_2"""
0f4737d8-8487-4fc4-93be-788a3426903d,Orthofoto 2020 März
9ae3ee61-13de-4646-b2af-9e42b78b4c3c,"Geodatenmodell ""KGS_PBC_V2_2"""
aa20054d-70a9-496c-9d49-ce4d958eaf15,"Geodatenmodell ""Wildruhezonen_Codelisten_V1_1"""
def168d6-3b8f-4221-90f6-dbd21b07820a,RDP Leitungskataster Wasser Fischbach (LU)
b452703b-c339-4624-8989-d6151f89dee0,"Modelldokumentation ""Haltestellen des öffentlichen Verkehrs (GeoIV-ID 98)"""
38c57b95-87e2-4303-8571-71dd18e95b63,"Geodatenmodell ""Perimeter_LN_Soemmerungsflaechen_LV95_V1_3"""
fd79699e-614e-4ada-b081-9146e2b09afc,"Geodatenmodell ""swissTLM3D_ili1_LV03_V1_6"""
cef14e1a-d5de-4828-9f33-48e299899f43,"Geodatenmodell ""Hochmoore_V1_2"""
1a7645a8-754a-443d-8025-87e9443312f3,"Geodatenmodell ""Wildruhezonen_LV95_V1_1"""
83855f7b-4d83-4721-941b-5c6168080cc6,Amtliche Vermessung Nachführungshandrisse
ecc7719b-241c-4156-92f7-7625dfb536b9,SRB: axes de maintenance
5a960f57-1ef7-4dd8-a653-9fb68baca0c6,LiDAR Fribourg 2016: Points bruts classifiés
0C73164B-5C42-4F3C-BF6A-08A30DB091E5,Parc naturel régional du Doubs
6c08a5db-830d-4aec-938f-67631172025e,"Geodatenmodell ""Bew_Freisetzungsversuche_LV95_V1"""
bd7f2e6a-3b74-49fa-82d4-417a29995112,"Geodatenmodell ""Nutzungsplanung_LV03_V1_1"""
3add5f41-b710-4b6b-9804-81e05226c2ca,Photos aériennes 1993 IR
e2ee3491-3a6a-481b-b057-9ebc82ae1226,"RDP Leitungskataster Wasserversorgung Soppensee, Menznau"
09c10c57-42fa-4577-9571-87674bf93260,"Geodatenmodell ""TWVinNotlagen_LV95_V1"""
